fbeta,recall,precision,f1,accuracy,auc,rmse,threshold,conf_fact,min_samples_leaf,max_depth,tree_depth,tree_leaves
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.5,0.1,15,9,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.55,0.1,15,9,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.6,0.1,15,9,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.4,0.1,15,10,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.45,0.1,15,10,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.5,0.1,15,10,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.55,0.1,15,10,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.6,0.1,15,10,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.4,0.1,15,11,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.45,0.1,15,11,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.5,0.1,15,11,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.55,0.1,15,11,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.6,0.1,15,11,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.4,0.1,15,12,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.45,0.1,15,12,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.5,0.1,15,12,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.55,0.1,15,12,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.6,0.1,15,12,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.4,0.1,15,13,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.45,0.1,15,13,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.5,0.1,15,13,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.55,0.1,15,13,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.6,0.1,15,13,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.4,0.1,15,14,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.45,0.1,15,14,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.5,0.1,15,14,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.55,0.1,15,14,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.6,0.1,15,14,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.4,0.1,15,15,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.45,0.1,15,15,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.5,0.1,15,15,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.55,0.1,15,15,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.38438215591419683,0.6,0.1,15,15,8,9
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.15,14,8,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.15,14,8,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.15,14,9,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.15,14,9,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.15,14,10,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.15,14,10,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.15,14,11,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.15,14,11,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.15,14,12,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.15,14,12,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.15,14,13,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.15,14,13,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.15,14,14,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.15,14,14,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.15,14,15,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.15,14,15,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.15,15,8,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.15,15,8,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.15,15,9,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.15,15,9,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.15,15,10,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.15,15,10,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.15,15,11,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.15,15,11,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.15,15,12,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.15,15,12,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.15,15,13,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.15,15,13,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.15,15,14,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.15,15,14,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.15,15,15,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.15,15,15,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.2,14,8,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.2,14,8,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.2,14,9,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.2,14,9,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.2,14,10,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.2,14,10,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.2,14,11,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.2,14,11,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.2,14,12,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.2,14,12,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.2,14,13,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.2,14,13,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.2,14,14,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.2,14,14,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.2,14,15,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.2,14,15,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.2,15,8,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.2,15,8,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.2,15,9,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.2,15,9,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.2,15,10,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.2,15,10,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.2,15,11,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.2,15,11,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.2,15,12,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.2,15,12,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.2,15,13,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.2,15,13,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.2,15,14,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.2,15,14,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.2,15,15,8,10
