fbeta,recall,precision,f1,accuracy,auc,rmse,conf_fact,min_samples_leaf,max_depth,tree_depth,tree_leaves
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,19,6,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,19,7,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,19,8,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,19,9,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,19,10,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,19,11,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,19,12,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,19,13,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,19,14,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,19,15,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,20,5,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,20,6,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,20,7,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,20,8,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,20,9,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,20,10,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,20,11,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,20,12,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,20,13,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,20,14,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,20,15,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,21,5,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,21,6,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,21,7,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,21,8,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,21,9,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,21,10,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,21,11,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,21,12,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,21,13,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,21,14,4,5
